timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595801129023,3,create new transaction,200,OK,Thread Group 1-15,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129026,9,get balance,200,OK,Thread Group 1-15,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129078,5,create new client,200,OK,Thread Group 1-16,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129083,3,create new transaction,200,OK,Thread Group 1-16,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129086,10,get balance,200,OK,Thread Group 1-16,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801129138,5,create new client,200,OK,Thread Group 1-17,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129144,2,create new transaction,200,OK,Thread Group 1-17,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801129147,9,get balance,200,OK,Thread Group 1-17,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129205,5,create new client,200,OK,Thread Group 1-18,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129210,3,create new transaction,200,OK,Thread Group 1-18,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129213,9,get balance,200,OK,Thread Group 1-18,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129261,5,create new client,200,OK,Thread Group 1-19,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129267,2,create new transaction,200,OK,Thread Group 1-19,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801129270,9,get balance,200,OK,Thread Group 1-19,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129323,5,create new client,200,OK,Thread Group 1-20,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801129329,2,create new transaction,200,OK,Thread Group 1-20,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801129331,10,get balance,200,OK,Thread Group 1-20,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801129377,6,create new client,200,OK,Thread Group 1-21,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129383,3,create new transaction,200,OK,Thread Group 1-21,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801129386,9,get balance,200,OK,Thread Group 1-21,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801129439,6,create new client,200,OK,Thread Group 1-22,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801129445,3,create new transaction,200,OK,Thread Group 1-22,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
