timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595802939022,115,create new client,200,,Thread Group 1-21,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,115,0,85
1595802939163,9,create new client,200,,Thread Group 1-32,text,true,,183,207,33,33,http://3.17.24.20/client/new/100,9,0,2
1595802939167,5,create new client,200,,Thread Group 1-33,text,true,,183,207,33,33,http://3.17.24.20/client/new/100,4,0,1
1595802939024,104,create new client,200,,Thread Group 1-14,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,97,0,82
1595802939023,107,create new client,200,,Thread Group 1-9,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,107,0,82
1595802939022,106,create new client,200,,Thread Group 1-1,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,101,0,86
1595802939023,105,create new client,200,,Thread Group 1-3,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,100,0,83
1595802939023,105,create new client,200,,Thread Group 1-7,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,100,0,82
1595802939024,104,create new client,200,,Thread Group 1-13,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,99,0,81
1595802939037,91,create new client,200,,Thread Group 1-22,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,91,0,72
1595802939024,104,create new client,200,,Thread Group 1-11,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,99,0,82
1595802939024,104,create new client,200,,Thread Group 1-18,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,99,0,82
1595802939022,106,create new client,200,,Thread Group 1-2,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,106,0,87
1595802939070,57,create new client,200,,Thread Group 1-25,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,50,0,35
1595802939057,70,create new client,200,,Thread Group 1-24,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,68,0,50
1595802939024,114,create new client,200,,Thread Group 1-10,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,114,0,81
1595802939026,113,create new client,200,,Thread Group 1-12,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,113,0,77
1595802939026,115,create new client,200,,Thread Group 1-5,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,115,0,80
1595802939131,10,create new client,200,,Thread Group 1-30,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,10,0,2
1595802939017,126,create new client,200,,Thread Group 1-20,text,true,,183,207,31,31,http://3.17.24.20/client/new/100,126,0,91
1595802939023,121,create new client,200,,Thread Group 1-8,text,true,,183,207,31,31,http://3.17.24.20/client/new/100,120,0,82
1595802939023,122,create new client,200,,Thread Group 1-6,text,true,,183,207,31,31,http://3.17.24.20/client/new/100,122,0,86
1595802939143,4,create new client,200,,Thread Group 1-31,text,true,,183,207,31,31,http://3.17.24.20/client/new/100,4,0,1
1595802939022,110,create new client,200,,Thread Group 1-4,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,110,0,86
1595802939025,110,create new client,200,,Thread Group 1-15,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,109,0,78
1595802939080,46,create new client,200,,Thread Group 1-26,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,45,0,23
1595802939049,77,create new client,200,,Thread Group 1-23,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,77,0,60
1595802939117,16,create new client,200,,Thread Group 1-29,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,16,0,1
1595802939025,105,create new client,200,,Thread Group 1-16,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,105,0,79
1595802939106,20,create new client,200,,Thread Group 1-28,text,true,,183,207,29,29,http://3.17.24.20/client/new/100,17,0,3
1595802939096,41,create new client,200,,Thread Group 1-27,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,41,0,14
1595802939200,5,create new client,200,,Thread Group 1-36,text,true,,183,207,36,36,http://3.17.24.20/client/new/100,5,0,2
1595802939025,112,create new client,200,,Thread Group 1-17,text,true,,183,207,30,30,http://3.17.24.20/client/new/100,112,0,80
1595802939176,11,create new client,200,,Thread Group 1-34,text,true,,183,207,34,34,http://3.17.24.20/client/new/100,11,0,1
