timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595802868244,90,create new client,200,,Thread Group 1-3,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,78,0,42
1595802868241,95,create new client,200,,Thread Group 1-8,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,79,0,54
1595802868240,95,create new client,200,,Thread Group 1-5,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,79,0,47
1595802868240,96,create new client,200,,Thread Group 1-11,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,80,0,48
1595802868254,82,create new client,200,,Thread Group 1-13,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,66,0,34
1595802868245,91,create new client,200,,Thread Group 1-7,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,76,0,43
1595802868244,91,create new client,200,,Thread Group 1-1,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,76,0,43
1595802868388,5,create new client,200,,Thread Group 1-22,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,5,0,1
1595802868241,95,create new client,200,,Thread Group 1-9,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,80,0,47
1595802868245,91,create new client,200,,Thread Group 1-10,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,76,0,42
1595802868328,7,create new client,200,,Thread Group 1-18,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,5,0,1
1595802868330,4,create new client,200,,Thread Group 1-16,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,4,0,1
1595802868241,95,create new client,200,,Thread Group 1-12,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,80,0,47
1595802868289,47,create new client,200,,Thread Group 1-15,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,31,0,1
1595802868273,63,create new client,200,,Thread Group 1-14,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,47,0,19
1595802868244,90,create new client,200,,Thread Group 1-4,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,78,0,43
1595802868240,95,create new client,200,,Thread Group 1-6,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,80,0,47
1595802868244,91,create new client,200,,Thread Group 1-2,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,73,0,42
1595802868372,5,create new client,200,,Thread Group 1-21,text,true,,183,207,21,21,http://3.17.24.20/client/new/100,5,0,1
1595802868357,5,create new client,200,,Thread Group 1-19,text,true,,183,207,19,19,http://3.17.24.20/client/new/100,5,0,1
1595802868374,5,create new client,200,,Thread Group 1-20,text,true,,183,207,21,21,http://3.17.24.20/client/new/100,5,0,1
1595802868323,10,create new client,200,,Thread Group 1-17,text,true,,183,207,18,18,http://3.17.24.20/client/new/100,6,0,1
1595802868402,5,create new client,200,,Thread Group 1-23,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,5,0,1
1595802868417,5,create new client,200,,Thread Group 1-24,text,true,,183,207,24,24,http://3.17.24.20/client/new/100,5,0,1
1595802868421,8,create new transaction,200,,Thread Group 1-3,text,true,,198,290,24,24,http://3.17.24.20/transaction,8,0,0
1595802868424,10,create new transaction,200,,Thread Group 1-22,text,true,,198,290,25,25,http://3.17.24.20/transaction,10,0,0
1595802868423,12,create new transaction,200,,Thread Group 1-7,text,true,,198,290,25,25,http://3.17.24.20/transaction,12,0,0
1595802868423,13,create new transaction,200,,Thread Group 1-1,text,true,,198,290,25,25,http://3.17.24.20/transaction,13,0,0
1595802868430,7,create new transaction,200,,Thread Group 1-19,text,true,,198,290,25,25,http://3.17.24.20/transaction,7,0,0
1595802868431,7,create new transaction,200,,Thread Group 1-14,text,true,,198,290,25,25,http://3.17.24.20/transaction,7,0,0
1595802868424,15,create new transaction,200,,Thread Group 1-18,text,true,,198,290,25,25,http://3.17.24.20/transaction,14,0,0
1595802868432,7,create new transaction,200,,Thread Group 1-11,text,true,,198,290,25,25,http://3.17.24.20/transaction,7,0,0
1595802868431,9,create new transaction,200,,Thread Group 1-6,text,true,,198,290,25,25,http://3.17.24.20/transaction,9,0,0
1595802868424,17,create new transaction,200,,Thread Group 1-10,text,true,,198,290,25,25,http://3.17.24.20/transaction,17,0,0
1595802868425,16,create new transaction,200,,Thread Group 1-12,text,true,,198,290,25,25,http://3.17.24.20/transaction,16,0,0
1595802868429,12,create new transaction,200,,Thread Group 1-17,text,true,,198,290,25,25,http://3.17.24.20/transaction,12,0,0
1595802868424,18,create new transaction,200,,Thread Group 1-16,text,true,,198,290,25,25,http://3.17.24.20/transaction,18,0,0
1595802868429,13,create new transaction,200,,Thread Group 1-23,text,true,,198,290,25,25,http://3.17.24.20/transaction,13,0,0
1595802868425,27,create new transaction,200,,Thread Group 1-15,text,true,,198,290,26,26,http://3.17.24.20/transaction,26,0,0
1595802868430,25,get balance,200,,Thread Group 1-3,text,true,,157,189,26,26,http://3.17.24.20/client/1/balance,25,0,0
1595802868425,33,create new transaction,200,,Thread Group 1-4,text,true,,198,290,25,25,http://3.17.24.20/transaction,33,0,0
1595802868425,34,create new transaction,200,,Thread Group 1-2,text,true,,198,290,25,25,http://3.17.24.20/transaction,34,0,0
1595802868425,35,create new transaction,200,,Thread Group 1-21,text,true,,198,290,25,25,http://3.17.24.20/transaction,35,0,0
1595802868426,35,create new transaction,200,,Thread Group 1-20,text,true,,198,290,25,25,http://3.17.24.20/transaction,35,0,0
1595802868442,30,get balance,200,,Thread Group 1-17,text,true,,157,189,26,26,http://3.17.24.20/client/1/balance,30,0,0
1595802868426,47,create new transaction,200,,Thread Group 1-8,text,true,,198,290,25,25,http://3.17.24.20/transaction,47,0,0
1595802868422,52,create new transaction,200,,Thread Group 1-5,text,true,,198,290,25,25,http://3.17.24.20/transaction,52,0,0
1595802868426,49,create new transaction,200,,Thread Group 1-24,text,true,,198,290,25,25,http://3.17.24.20/transaction,49,0,0
1595802868435,46,get balance,200,,Thread Group 1-7,text,true,,157,189,26,26,http://3.17.24.20/client/1/balance,46,0,0
1595802868436,62,get balance,200,,Thread Group 1-1,text,true,,157,189,26,26,http://3.17.24.20/client/1/balance,62,0,0
1595802868437,64,get balance,200,,Thread Group 1-19,text,true,,157,189,25,25,http://3.17.24.20/client/1/balance,64,0,0
1595802868438,87,get balance,200,,Thread Group 1-14,text,true,,157,189,26,26,http://3.17.24.20/client/1/balance,87,0,0
1595802868439,90,get balance,200,,Thread Group 1-18,text,true,,157,189,25,25,http://3.17.24.20/client/1/balance,90,0,0
1595802868439,107,get balance,200,,Thread Group 1-11,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,107,0,0
1595802868440,112,get balance,200,,Thread Group 1-6,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,112,0,0
1595802868441,130,get balance,200,,Thread Group 1-12,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,130,0,0
1595802868441,134,get balance,200,,Thread Group 1-10,text,true,,157,189,23,23,http://3.17.24.20/client/1/balance,134,0,0
1595802868423,152,create new transaction,200,,Thread Group 1-13,text,true,,198,290,22,22,http://3.17.24.20/transaction,152,0,0
1595802868424,153,create new transaction,200,,Thread Group 1-9,text,true,,198,290,22,22,http://3.17.24.20/transaction,153,0,0
1595802868433,146,create new client,200,,Thread Group 1-25,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,146,0,10
1595802868452,148,get balance,200,,Thread Group 1-15,text,true,,157,189,25,25,http://3.17.24.20/client/1/balance,148,0,0
1595802868443,157,get balance,200,,Thread Group 1-23,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,157,0,0
1595802868435,188,get balance,200,,Thread Group 1-22,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,188,0,0
1595802868458,170,get balance,200,,Thread Group 1-4,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,170,0,0
1595802868459,188,get balance,200,,Thread Group 1-2,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,188,0,0
1595802868460,193,get balance,200,,Thread Group 1-21,text,true,,157,189,23,23,http://3.17.24.20/client/1/balance,193,0,0
1595802868462,193,create new client,200,,Thread Group 1-27,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,193,0,4
1595802868461,209,get balance,200,,Thread Group 1-20,text,true,,157,189,23,23,http://3.17.24.20/client/1/balance,209,0,0
1595802868475,198,get balance,200,,Thread Group 1-5,text,true,,157,189,23,23,http://3.17.24.20/client/1/balance,198,0,0
1595802868478,204,create new client,200,,Thread Group 1-28,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,204,0,4
1595802868508,176,create new client,200,,Thread Group 1-30,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,176,0,2
1595802868476,210,get balance,200,,Thread Group 1-24,text,true,,157,189,22,22,http://3.17.24.20/client/1/balance,210,0,0
1595802868550,137,create new client,200,,Thread Group 1-32,text,true,,183,207,22,22,http://3.17.24.20/client/new/100,137,0,2
1595802868688,51,create new transaction,200,,Thread Group 1-32,text,true,,198,290,23,23,http://3.17.24.20/transaction,51,0,0
1595802868672,69,create new client,200,,Thread Group 1-41,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,69,0,1
1595802868594,148,create new client,200,,Thread Group 1-34,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,147,0,1
1595802868703,40,create new client,200,,Thread Group 1-43,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,40,0,1
1595802868687,56,create new client,200,,Thread Group 1-42,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,56,0,1
1595802868627,117,create new client,200,,Thread Group 1-38,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,117,0,1
1595802868522,223,create new client,200,,Thread Group 1-31,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,223,0,2
1595802868563,186,create new client,200,,Thread Group 1-33,text,true,,183,207,24,24,http://3.17.24.20/client/new/100,186,0,1
1595802868684,67,create new transaction,200,,Thread Group 1-30,text,true,,198,290,24,24,http://3.17.24.20/transaction,67,0,0
1595802868682,70,create new transaction,200,,Thread Group 1-28,text,true,,198,290,24,24,http://3.17.24.20/transaction,70,0,0
1595802868474,279,get balance,200,,Thread Group 1-8,text,true,,157,189,24,24,http://3.17.24.20/client/1/balance,279,0,0
1595802868741,13,create new transaction,200,,Thread Group 1-41,text,true,,198,290,23,23,http://3.17.24.20/transaction,13,0,0
1595802868742,13,create new transaction,200,,Thread Group 1-34,text,true,,198,290,23,23,http://3.17.24.20/transaction,13,0,0
1595802868492,264,create new client,200,,Thread Group 1-29,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,264,0,2
1595802868448,308,create new client,200,,Thread Group 1-26,text,true,,183,207,23,23,http://3.17.24.20/client/new/100,308,0,1
